NAME;LOCATION;BLZ;bic;RPDHBCIPT
VR-Bank Ostbayern-Mitte;Straubing;74290000;GENODEF1SR1;31
CB Bank;Straubing;74290100;CBSRDE71XXX;0
UniCredit Bank - HypoVereinsbank;Landshut;74320073;HYVEDEMM433;0
Commerzbank;Landshut;74340077;COBADEFFXXX;23
Sparkasse Landshut;Landshut;74350000;BYLADEM1LAH;8
Sparkasse Rottal-Inn;Eggenfelden;74351430;BYLADEM1EGF;8
Sparkasse Freising Moosburg ehem. SSK/KSK Moosburg;Moosburg a.d.Isar;74351740;BYLADEM1MSB;8
Raiffeisenbank Arnstorf;Arnstorf;74361211;GENODEF1ARF;31
Raiffeisenbank Landshuter Land;Ergolding;74362663;GENODEF1ERG;31
Raiffeisenbank Hofkirchen-Bayerbach;Laberweinting;74369068;GENODEF1LWE;31
Raiffeisenbank Geiselhöring-Pfaffenberg;Geiselhöring;74369088;GENODEF1GPF;31
Raiffeisenbank Parkstetten;Parkstetten;74369130;GENODEF1PST;31
Raiffeisenbank Rattiszell-Konzell;Rattiszell;74369146;GENODEF1RZK;31
Raiffeisenbank Buch-Eching;Eching;74369662;GENODEF1EBV;31
Commerzbank vormals Dresdner Bank;Landshut;74380007;DRESDEFF743;23
VR-Bank Landshut;Landshut;74390000;GENODEF1LH1;31
VR-Bank Rottal-Inn;Eggenfelden;74391400;GENODEF1EGR;31
VR-Bank Isar-Vils;Vilsbiburg;74392300;GENODEF1VBV;31
Bundesbank;Regensburg;75000000;MARKDEF1750;0
SEB;Regensburg;75010111;ESSEDE5F750;0
UniCredit Bank - HypoVereinsbank;Regensburg;75020073;HYVEDEMM447;0
UniCredit Bank - HypoVereinsbank;Schwandorf;75021174;HYVEDEMM804;0
Commerzbank Regensburg;Regensburg;75040062;COBADEFFXXX;23
Sparkasse Regensburg;Regensburg;75050000;BYLADEM1RBG;8
Sparkasse im Landkreis Schwandorf;Schwandorf;75051040;BYLADEM1SAD;8
Kreissparkasse Kelheim;Kelheim;75051565;BYLADEM1KEH;8
Raiffeisenbank Regensburg-Wenzenbach;Regensburg;75060150;GENODEF1R02;31
Raiffeisenbank Regenstauf;Regenstauf;75061851;GENODEF1REF;31
Raiffeisenbank Oberpfalz Süd;Donaustauf;75062026;GENODEF1DST;31
Raiffeisenbank Kreis Kelheim;Bad Abbach;75069014;GENODEF1ABS;31
Raiffeisenbank Falkenstein-Wörth;Falkenstein;75069038;GENODEF1FKS;31
Raiffeisenbank Alteglofsheim-Hagelstadt;Hagelstadt;75069055;GENODEF1HGA;31
Raiffeisenbank im Oberpfälzer Jura;Parsberg;75069061;GENODEF1HEM;31
Raiffeisenbank;Sinzing;75069078;GENODEF1SZV;31
Raiffeisenbank Bad Kötzting;Bad Kötzting;75069081;GENODEF1KTZ;31
Raiffeisenbank Eschlkam-Neukirchen b. Hl. Blut eG;Neukirchen b.Hl.Blut;75069110;GENODEF1NKN;31
VR Bank Mittlere Oberpfalz;Nabburg;75069171;GENODEF1SWD;31
Deutsche Bank;Regensburg;75070013;DEUTDEMM750;19
Deutsche Bank;Regensburg;75070024;DEUTDEDB750;19
Commerzbank vormals Dresdner Bank;Regensburg;75080003;DRESDEFF750;23
Volksbank Raiffeisenbank Regensburg-Schwandorf;Regensburg;75090000;GENODEF1R01;31
LIGA Bank;Regensburg;75090300;GENODEF1M05;31
Sparda-Bank Ostbayern;Regensburg;75090500;GENODEF1S05;30
VR Bank Niederbayern-Oberpfalz;Regensburg;75090900;GENODEF1P18;31
UniCredit Bank - HypoVereinsbank;Amberg;75220070;HYVEDEMM405;0
Commerzbank;Amberg;75240000;COBADEFFXXX;23
Sparkasse Amberg-Sulzbach;Amberg;75250000;BYLADEM1ABG;8
VR Bank Amberg-Sulzbach;Sulzbach-Rosenberg;75290000;GENODEF1AMV;31
UniCredit Bank - HypoVereinsbank;Weiden i.d.OPf.;75320075;HYVEDEMM454;0
Commerzbank;Weiden i.d.OPf.;75340090;COBADEFFXXX;23
Sparkasse Oberpfalz Nord;Weiden i.d.OPf.;75350000;BYLADEM1WEN;8
Vereinigte Sparkassen Eschenbach i d Opf;Neustadt a.d.Waldnaab;75351960;BYLADEM1ESB;8
Raiffeisenbank Floß;Floß;75362039;GENODEF1FLS;31
Raiffeisenbank Neustadt-Vohenstrauß;Vohenstrauß;75363189;GENODEF1NEW;31
Volksbank Raiffeisenbank Nordoberpfalz;Weiden i.d.OPf.;75390000;GENODEF1WEV;31
Bundesbank;Nürnberg;76000000;MARKDEF1760;0
Postbank Ndl der Deutsche Bank;Nürnberg;76010085;PBNKDEFFXXX;1
UniCredit Bank - HypoVereinsbank;Nürnberg;76020070;HYVEDEMM460;0
UniCredit Bank - HypoVereinsbank Prepaid Card;Nürnberg;76020099;HYVEDEMMCAR;0
norisbank;Berlin;76026000;NORSDE71XXX;167
BNP Paribas Niederlassung Deutschland;Nürnberg;76030080;CSDBDE71XXX;69
Isbank Fil Nürnberg;Nürnberg;76030600;ISBKDEFXNUR;47
flatexDEGIRO Bank;Frankfurt am Main;76030800;BIWBDE33760;0
TeamBank Nürnberg;Nürnberg;76032000;TEAMDE71XXX;0
TeamBank Nürnberg GF Austria;Nürnberg;76032001;TEAMDE71TAT;0
UmweltBank;Nürnberg;76035000;UMWEDE7NXXX;0
Commerzbank CC;Nürnberg;76040060;COBADEFFXXX;23
Commerzbank;Nürnberg;76040061;COBADEFFXXX;23
Commerzbank CC;Nürnberg;76040062;COBADEFFXXX;23
Commerzbank, Filiale Nürnberg 2;Nürnberg;76040065;COBADEFFXXX;23
Bayerische Landesbank;Nürnberg;76050000;BYLADEMMXXX;0
Sparkasse Nürnberg;Nürnberg;76050101;SSKNDE77XXX;8
Sparkasse Neumarkt i d OPf-Parsberg;Neumarkt i.d.OPf.;76052080;BYLADEM1NMA;8
DZ BANK;Nürnberg;76060000;GENODEFF760;0
Volksbank Raiffeisenbank Nürnberg eG;Nürnberg;76060618;GENODEF1N02;31
Volksbank Raiffeisenbank Nürnberg (Gf GAA);Nürnberg;76060620;GENODEF1N02;0
Raiffeisen Spar+Kreditbank eG;Lauf a.d.Pegnitz;76061025;GENODEF1LAU;31
Raiffeisenbank im Nürnberger Land;Feucht;76061482;GENODEF1HSB;31
Raiffeisenbank Auerbach-Freihung;Auerbach i.d.OPf.;76069369;GENODEF1AUO;31
Raiffeisenbank Bad Windsheim;Bad Windsheim;76069372;GENODEF1WDS;31
Raiffeisenbank;Bechhofen;76069378;GENODEF1BEH;31
Raiffeisenbank Uehlfeld-Dachsbach;Dachsbach;76069404;GENODEF1DSB;31
Raiffeisenbank Dietersheim u. Umgebung eG;Dietersheim;76069410;GENODEF1DIM;31
Raiffeisen - meine Bank;Hilpoltstein;76069449;GENODEF1FYS;31
Raiffeisenbank Altmühl-Jura;Greding;76069462;GENODEF1GDG;31
Raiffeisenbank Weißenburg-Gunzenhausen;Weißenburg i.Bay.;76069468;GENODEF1GU1;31
Raiffeisenbank Hirschau;Hirschau;76069486;GENODEF1HSC;31
Raiffeisenbank Knoblauchsland Nürnberg-Buch;Nürnberg;76069512;GENODEF1N08;31
Raiffeisenbank Neumarkt i.d.Opf. eG;Neumarkt i.d.OPf.;76069553;GENODEF1NM1;31
VR Bank Metropolregion Nürnberg;Neustadt a.d.Aisch;76069559;GENODEF1NEA;31
Raiffeisenbank Oberferrieden-Burgthann;Burgthann;76069564;GENODEF1BTO;31
Raiffeisenbank Plankstetten;Berching;76069576;GENODEF1BPL;31
Raiffeisenbank DreiFranken;Heßdorf;76069602;GENODEF1HSE;31
Raiffeisenbank Unteres Vilstal;Schmidmühlen;76069611;GENODEF1SDM;31
Raiffeisenbank Heilsbronn-Windsbach;Windsbach;76069663;GENODEF1WBA;31
Raiffeisenbank Bibertgrund;Zirndorf;76069669;GENODEF1ZIR;31
Deutsche Bank;Nürnberg;76070012;DEUTDEMM760;19
Deutsche Bank;Nürnberg;76070024;DEUTDEDB760;19
Postbank/DSL Ndl der Deutsche Bank;Erlangen;76070324;DEUTDEDBP15;1
Postbank/DSL Ndl der Deutsche Bank;Erlangen;76070361;DEUTDEMMP15;1
Commerzbank vormals Dresdner Bank;Nürnberg;76080040;DRESDEFF760;23
Commerzbank vormals Dresdner Bank Zw 53;Hof;76080053;DRESDEFFAGI;23
Commerzbank vormals Dresdner Bank Zw 55;Hof;76080055;DRESDEFFI25;23
Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;Nürnberg;76080085;DRESDEFFJ26;23
Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2;Nürnberg;76080086;DRESDEFFJ27;23
Commerzbank vormals Dresdner Bank ITGK;Nürnberg;76089480;DRESDEFFI24;23
Commerzbank vormals Dresdner Bank ITGK;Nürnberg;76089482;DRESDEFFI46;23
Evenord-Bank eG-KG;Nürnberg;76090400;GENODEF1N03;31
Sparda-Bank Nürnberg;Nürnberg;76090500;GENODEF1S06;30
PSD Bank Nürnberg eG;Nürnberg;76090900;GENODEF1P17;31
CVW-Privatbank;Wilhermsdorf;76211900;GENODEF1WHD;31
UniCredit Bank - HypoVereinsbank;Fürth;76220073;HYVEDEMM419;0
BSQ Bauspar;Nürnberg;76230000;QUBADE71XXX;0
Commerzbank Fürth Bayern;Fürth;76240011;COBADEFFXXX;23
Sparkasse Fürth;Fürth;76250000;BYLADEM1SFU;8
Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim;Neustadt a.d.Aisch;76251020;BYLADEM1NEA;8
UniCredit Bank - HypoVereinsbank;Erlangen;76320072;HYVEDEMM417;0
Commerzbank Erlangen;Erlangen;76340061;COBADEFFXXX;23
Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach;Erlangen;76350000;BYLADEM1ERH;8
Sparkasse Forchheim;Forchheim;76351040;BYLADEM1FOR;8
Kreissparkasse Höchstadt;Höchstadt a.d.Aisch;76351560;BYLADEM1HOS;0
VR Bank Bamberg-Forchheim Volks- Raiffeisenbank;Bamberg;76391000;GENODEF1FOH;31
UniCredit Bank - HypoVereinsbank;Schwabach;76420080;HYVEDEMM065;0
Sparkasse Mittelfranken-Süd;Roth;76450000;BYLADEM1SRS;8
UniCredit Bank - HypoVereinsbank;Ansbach;76520071;HYVEDEMM406;0
Sparkasse Ansbach;Ansbach;76550000;BYLADEM1ANS;8
Vereinigte Sparkassen Gunzenhausen;Gunzenhausen;76551540;BYLADEM1GUN;8
VR-Bank Mittelfranken Mitte eG;Ansbach;76560060;GENODEF1ANS;31
VR-Bank Feuchtwangen-Dinkelsbühl;Dinkelsbühl;76591000;GENODEF1DKV;31
UniCredit Bank - HypoVereinsbank;Bamberg;77020070;HYVEDEMM411;0
Commerzbank Bamberg;Bamberg;77040080;COBADEFFXXX;23
Sparkasse Bamberg;Bamberg;77050000;BYLADEM1SKB;8
Raiffeisenbank Obermain Nord;Altenkunstadt;77061004;GENODEF1ALK;31
Raiffeisenbank Burgebrach-Stegaurach;Burgebrach;77062014;GENODEF1BGB;31
Raiffeisen-Volksbank Bad Staffelstein;Bad Staffelstein;77062139;GENODEF1SFF;31
Raiffeisenbank Küps-Mitwitz-Stockheim;Küps;77069044;GENODEF1KC2;31
Raiffeisenbank;Heroldsbach;77069052;GENODEF1HOB;31
Ver. RB Gräfenberg-Forchheim-Eschenau-Heroldsberg eG;Gräfenberg;77069461;GENODEF1GBF;31
Raiffeisenbank Thurnauer Land;Thurnau;77069739;GENODEF1THA;31
Raiffeisenbank Oberpfalz NordWest;Kemnath;77069764;GENODEF1KEM;31
Raiffeisenbank am Kulm;Speichersdorf;77069782;GENODEF1SPK;31
Raiffeisenbank Oberland;Marktleugast;77069868;GENODEF1MGA;31
Raiffeisenbank Hochfranken West;Stammbach;77069870;GENODEF1SZF;31
Raiffeisenbank Wüstenselbitz;Helmbrechts;77069906;GENODEF1WSZ;31
VR-Bank Lichtenfels-Ebern;Lichtenfels;77091800;GENODEF1LIF;31
UniCredit Bank - HypoVereinsbank;Kulmbach;77120073;HYVEDEMM289;0
Commerzbank;Kulmbach;77140061;COBADEFFXXX;23
Sparkasse Kulmbach-Kronach;Kulmbach;77150000;BYLADEM1KUB;8
VR Bank Oberfranken Mitte;Kulmbach;77190000;GENODEF1KU1;31
Bundesbank eh Bayreuth;München;77300000;MARKDEF1773;0
UniCredit Bank - HypoVereinsbank;Bayreuth;77320072;HYVEDEMM412;0
Fondsdepot Bank;Hof;77322200;FODBDE77XXX;0
Commerzbank;Bayreuth;77340076;COBADEFFXXX;23
Sparkasse Bayreuth;Bayreuth;77350110;BYLADEM1SBT;8
Raiffeisenbank Fränkische Schweiz;Hollfeld;77365792;GENODEF1HWA;31
UniCredit Bank - HypoVereinsbank;Hof;78020070;HYVEDEMM424;0
Commerzbank Hof Saale;Hof;78040081;COBADEFFXXX;23
Sparkasse Hochfranken;Hof;78050000;BYLADEM1HOF;8
VR Bank Bayreuth-Hof;Bayreuth;78060896;GENODEF1HO1;31
Commerzbank;Tirschenreuth;78140000;COBADEFFXXX;23
VR-Bank Fichtelgebirge-Frankenwald;Marktredwitz;78160069;GENODEF1MAK;31
UniCredit Bank - HypoVereinsbank;Coburg;78320076;HYVEDEMM480;0
Commerzbank;Coburg;78340091;COBADEFFXXX;23
Sparkasse Coburg-Lichtenfels;Coburg;78350000;BYLADEM1COB;8
VR-Bank Coburg;Coburg;78360000;GENODEF1COS;31
Bundesbank;Würzburg;79000000;MARKDEF1790;0
SEB;Würzburg;79010111;ESSEDE5F790;0
UniCredit Bank - HypoVereinsbank;Würzburg;79020076;HYVEDEMM455;0
Fürstlich Castellsche Bank Credit-Casse;Würzburg;79030001;FUCEDE77XXX;56
MERKUR PRIVATBANK;Hammelburg;79032038;BSHADE71XXX;31
Commerzbank Würzburg;Würzburg;79040047;COBADEFFXXX;23
Sparkasse Mainfranken Würzburg;Würzburg;79050000;BYLADEM1SWU;8
Raiffeisenbank Höchberg;Höchberg;79063122;GENODEF1HBG;31
VR-Bank Bad Kissingen;Bad Kissingen;79065028;GENODEF1BRK;31
Raiffeisenbank Mainschleife - Steigerwald;Volkach;79069001;GENODEF1WED;31
Raiffeisenbank Bütthard-Gaukönigshofen;Bütthard;79069031;GENODEF1BHD;31
Raiffeisenbank Main-Spessart;Lohr a. Main;79069150;GENODEF1GEM;31
VR-Bank Main-Rhön eG;Sennfeld;79069165;GENODEF1MLV;31
Raiffeisenbank;Nüdlingen;79069181;GENODEF1NDL;31
Raiffeisenbank im Grabfeld;Sulzdorf a.d.Lederhecke;79069188;GENODEF1SLZ;31
Raiffeisenbank Maßbach;Rannungen;79069213;GENODEF1RNM;31
Deutsche Bank;Würzburg;79070016;DEUTDEMM790;19
Deutsche Bank;Würzburg;79070024;DEUTDEDB790;19
Commerzbank vormals Dresdner Bank;Würzburg;79080052;DRESDEFF790;23
Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;Würzburg;79080085;DRESDEFFJ28;23
Volksbank Raiffeisenbank Würzburg eG;Würzburg;79090000;GENODEF1WU1;31
VR Bank Kitzingen;Kitzingen;79190000;GENODEF1KT1;31
UniCredit Bank - HypoVereinsbank;Schweinfurt;79320075;HYVEDEMM451;0
Bankhaus Max Flessa;Schweinfurt;79330111;FLESDEMMXXX;31
Commerzbank Schweinfurt;Schweinfurt;79340054;COBADEFFXXX;23
Sparkasse Schweinfurt-Haßberge;Schweinfurt;79350101;BYLADEM1KSW;8
Sparkasse Bad Kissingen;Bad Kissingen;79351010;BYLADEM1KIS;8
Sparkasse Bad Neustadt a d Saale;Bad Neustadt a.d.Saale;79353090;BYLADEM1NES;8
VR-MainBank;Gerolzhofen;79362081;GENODEF1GZH;31
Raiffeisen-Volksbank Haßberge;Haßfurt;79363151;GENODEF1HAS;31
Commerzbank vormals Dresdner Bank;Schweinfurt;79380051;DRESDEFF793;23
SEB;Aschaffenburg;79510111;ESSEDE5F795;0
UniCredit Bank - HypoVereinsbank;Aschaffenburg;79520070;HYVEDEMM407;0
Commerzbank;Aschaffenburg;79540049;COBADEFFXXX;23
Sparkasse Aschaffenburg Alzenau;Aschaffenburg;79550000;BYLADEM1ASA;8
Raiffeisen-Volksbank Aschaffenburg;Aschaffenburg;79562514;GENODEF1AB1;31
Raiffeisenbank Waldaschaff-Heigenbrücken;Waldaschaff;79565568;GENODEF1WAA;31
Raiffeisenbank Haibach-Obernau;Haibach;79568518;GENODEF1HAC;0
Deutsche Bank;Aschaffenburg;79570024;DEUTDEDB795;19
Deutsche Bank;Aschaffenburg;79570051;DEUTDEFF795;19
Postbank/DSL Ndl der Deutsche Bank;Aschaffenburg;79570324;DEUTDEDBP18;1
Postbank/DSL Ndl der Deutsche Bank;Aschaffenburg;79570364;DEUTDEFFS18;1
Commerzbank vormals Dresdner Bank;Aschaffenburg;79580099;DRESDEFF795;23
Commerzbank vormals Dresdner Bank ITGK;Aschaffenburg;79589402;DRESDEFFI47;23
Sparkasse Miltenberg-Obernburg;Miltenberg;79650000;BYLADEM1MIL;8
Raiffeisenbank Elsavatal;Eschau;79665540;GENODEF1EAU;31
Raiffeisenbank Eichenbühl und Umgebung;Eichenbühl;79668509;GENODEF1ENB;31
UniCredit Bank - HypoVereinsbank;Halle (Saale);80020086;HYVEDEMM440;0
UniCredit Bank - HypoVereinsbank;Dessau-Roßlau;80020087;HYVEDEMM462;0
Commerzbank;Halle (Saale);80040000;COBADEFFXXX;23
Sparkasse Burgenlandkreis;Zeitz;80053000;NOLADE21BLK;8
Stadtsparkasse Dessau;Dessau-Roßlau;80053572;NOLADE21DES;8
Kreissparkasse Anhalt-Bitterfeld;Bitterfeld-Wolfen;80053722;NOLADE21BTF;8
Saalesparkasse;Halle (Saale);80053762;NOLADE21HAL;8
Sparkasse Mansfeld-Südharz;Lutherstadt Eisleben;80055008;NOLADE21EIL;8
Salzlandsparkasse;Staßfurt;80055500;NOLADE21SES;8
Harzer Volksbank;Wernigerode;80063508;GENODEF1QLB;56
Volksbank;Sangerhausen;80063558;GENODEF1SGH;56
Volksbank Wittenberg;Lutherstadt Wittenberg;80063598;GENODEF1WB1;56
Volksbank;Köthen (Anhalt);80063628;GENODEF1KOE;56
Volks- und Raiffeisenbank Saale-Unstrut;Merseburg;80063648;GENODEF1NMB;56
Commerzbank vormals Dresdner Bank;Halle (Saale);80080000;DRESDEFF800;23
Volksbank Dessau-Anhalt;Dessau-Roßlau;80093574;GENODEF1DS1;56
Volksbank Halle, Saale;Halle (Saale);80093784;GENODEF1HAL;56
Sparkasse Wittenberg;Lutherstadt Wittenberg;80550101;NOLADE21WBL;8
Bundesbank;Magdeburg;81000000;MARKDEF1810;0
SEB;Magdeburg;81010111;ESSEDE5F810;0
Investitionsbank Sachsen-Anhalt;Magdeburg;81010400;NOLADE21LSA;0
Bank für Sozialwirtschaft;Magdeburg;81020500;BFSWDE33MAG;0
Commerzbank;Magdeburg;81040000;COBADEFFXXX;23
Kreissparkasse Stendal;Stendal;81050555;NOLADE21SDL;8
Harzsparkasse;Wernigerode;81052000;NOLADE21HRZ;8
Sparkasse MagdeBurg;Magdeburg;81053272;NOLADE21MDG;8
Sparkasse MagdeBurg;Burg;81054000;NOLADE21JEL;0
Kreissparkasse Börde;Oschersleben (Bode);81055000;NOLADE21HDL;8
Sparkasse Altmark West;Salzwedel, Hansestadt;81055555;NOLADE21SAW;8
Raiffeisenbank Kalbe-Bismark;Kalbe (Milde);81063028;GENODEF1KAB;56
Volksbank Jerichower Land;Burg;81063238;GENODEF1BRG;56
Bank für Kirche und Diakonie - KD-Bank Gf Sonder-BLZ;Magdeburg;81068106;GENODED1KDM;0
Volksbank Börde-Bernburg;Wanzleben-Börde;81069052;GENODEF1WZL;56
Deutsche Bank;Magdeburg;81070000;DEUTDE8MXXX;19
Deutsche Bank;Magdeburg;81070024;DEUTDEDBMAG;19
Commerzbank vormals Dresdner Bank;Magdeburg;81080000;DRESDEFF810;23
Volksbank;Gardelegen;81093034;GENODEF1GA1;56
Volksbank Stendal;Stendal;81093054;GENODEF1SDL;56
Volksbank Magdeburg;Magdeburg;81093274;GENODEF1MD1;56
Bundesbank;Erfurt;82000000;MARKDEF1820;0
SEB;Erfurt;82010111;ESSEDE5F820;0
UniCredit Bank - HypoVereinsbank;Erfurt;82020086;HYVEDEMM498;0
UniCredit Bank - HypoVereinsbank;Weimar;82020087;HYVEDEMM098;0
UniCredit Bank - HypoVereinsbank;Eisenach;82020088;HYVEDEMM824;0
Commerzbank;Erfurt;82040000;COBADEFFXXX;23
Commerzbank, Gf Web-K;Erfurt;82040085;COBADEFFXXX;23
Landesbank Hessen-Thür Girozentrale Erfurt;Erfurt;82050000;HELADEFF820;8
Sparkasse Mittelthüringen;Erfurt;82051000;HELADEF1WEM;8
Kreissparkasse Gotha;Gotha;82052020;HELADEF1GTH;8
Kreissparkasse Nordhausen;Nordhausen;82054052;HELADEF1NOR;8
Kyffhäusersparkasse;Sondershausen;82055000;HELADEF1KYF;8
Sparkasse Unstrut-Hainich;Mühlhausen/Thüringen;82056060;HELADEF1MUE;8
Kreissparkasse Eichsfeld;Leinefelde-Worbis;82057070;HELADEF1EIC;8
Pax-Bank;Erfurt;82060197;GENODED1PA5;56
VR Bank Westthüringen;Mühlhausen/Thüringen;82064038;GENODEF1MU2;31
VR Bank Ihre Heimatbank;Eisenach;82064088;GENODEF1ESA;31
VR Bank Weimar;Weimar;82064188;GENODEF1WE1;31
Erfurter Bank eG Raiffeisenbank;Erfurt;82064228;ERFBDE8EXXX;31
Deutsche Bank;Erfurt;82070000;DEUTDE8EXXX;19
Deutsche Bank;Erfurt;82070024;DEUTDEDBERF;19
Postbank/DSL Ndl der Deutsche Bank;Weimar;82070324;DEUTDEDBP20;1
Postbank/DSL Ndl der Deutsche Bank;Weimar;82070366;DEUTDE8EP20;1
Commerzbank vormals Dresdner Bank;Weimar;82080000;DRESDEFF827;23
Nordthüringer Volksbank;Nordhausen;82094054;GENODEF1NDS;31
UniCredit Bank - HypoVereinsbank;Gera;83020086;HYVEDEMM468;0
UniCredit Bank - HypoVereinsbank;Jena;83020087;HYVEDEMM463;0
UniCredit Bank - HypoVereinsbank;Saalfeld/Saale;83020088;HYVEDEMM484;0
Commerzbank;Gera;83040000;COBADEFFXXX;23
Sparkasse Gera-Greiz;Gera;83050000;HELADEF1GER;8
Sparkasse Altenburger Land;Altenburg;83050200;HELADEF1ALT;8
Kreissparkasse Saalfeld-Rudolstadt;Saalfeld/Saale;83050303;HELADEF1SAR;8
Kreissparkasse Saale-Orla;Schleiz;83050505;HELADEF1SOK;8
Sparkasse Jena-Saale-Holzland;Jena;83053030;HELADEF1JEN;8
Raiffeisen-Volksbank Hermsdorfer Kreuz;Hermsdorf;83064488;GENODEF1HMF;31
VR-Bank Altenburger Land / Deutsche Skatbank;Schmölln;83065408;GENODEF1SLR;31
Commerzbank vormals Dresdner Bank;Gera;83080000;DRESDEFF830;23
Volksbank Gera-Jena-Rudolstadt;Jena;83094454;GENODEF1RUJ;31
Volksbank Eisenberg;Eisenberg;83094494;GENODEF1ESN;56
EthikBank, Zndl der Volksbank Eisenberg;Eisenberg;83094495;GENODEF1ETK;56
UniCredit Bank - HypoVereinsbank;Suhl;84020087;HYVEDEMM458;0
Commerzbank;Meiningen;84040000;COBADEFFXXX;23
Rhön-Rennsteig-Sparkasse;Meiningen;84050000;HELADEF1RRS;8
Sparkasse Arnstadt-Ilmenau;Ilmenau;84051010;HELADEF1ILK;8
Kreissparkasse Hildburghausen;Hildburghausen;84054040;HELADEF1HIL;8
Sparkasse Sonneberg;Sonneberg;84054722;HELADEF1SON;8
Wartburg-Sparkasse;Eisenach;84055050;HELADEF1WAK;8
Genobank Rhön-Grabfeld;Meiningen;84064798;GENODEF1MLF;0
Commerzbank vormals Dresdner Bank;Meiningen;84080000;DRESDEFF843;23
VR-Bank Bad Salzungen Schmalkalden;Bad Salzungen;84094754;GENODEF1SAL;31
VR-Bank Bad Salzungen Schmalkalden GAA;Bad Salzungen;84094755;GENODEF1SAL;0
Volksbank Thüringen Mitte;Erfurt;84094814;GENODEF1SHL;31
Bundesbank eh Dresden;Leipzig;85000000;MARKDEF1850;0
Sächsische Aufbaubank -Förderbank-;Dresden;85010500;SABDDE81XXX;0
UniCredit Bank - HypoVereinsbank;Dresden;85020086;HYVEDEMM496;0
Bank für Sozialwirtschaft;Dresden;85020500;BFSWDE33DRE;0
Commerzbank;Dresden;85040000;COBADEFFXXX;23
Commerzbank CC;Dresden;85040060;COBADEFFXXX;23
Commerzbank CC;Dresden;85040061;COBADEFFXXX;23
Sparkasse Oberlausitz-Niederschlesien;Zittau;85050100;WELADED1GRL;8
Ostsächsische Sparkasse Dresden;Dresden;85050300;OSDDDE81XXX;8
Sparkasse Meißen;Riesa;85055000;SOLADES1MEI;8
Volksbank Pirna;Pirna;85060000;GENODEF1PR2;31
Commerzbank vormals Dresdner Bank;Dresden;85080000;DRESDEFF850;23
Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;Dresden;85080085;DRESDEFFJ29;23
Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2;Dresden;85080086;DRESDEFFJ30;23
Commerzbank vormals Dresdner Bank;Hoyerswerda;85080200;DRESDEFF857;23
Commerzbank vormals Dresdner Bank ITGK;Dresden;85089270;DRESDEFFI15;23
Volksbank Dresden-Bautzen;Dresden;85090000;GENODEF1DRS;31
Volksbank Riesa;Riesa;85094984;GENODEF1RIE;31
Volksbank Raiffeisenbank Meißen Großenhain;Meißen;85095004;GENODEF1MEI;31
Kreissparkasse Bautzen;Bautzen;85550000;SOLADES1BAT;8
Volksbank Löbau-Zittau;Ebersbach-Neugersdorf;85590100;GENODEF1NGS;31
Volksbank Raiffeisenbank Niederschlesien;Görlitz;85591000;GENODEF1GR1;31
Bundesbank;Leipzig;86000000;MARKDEF1860;0
Postbank Ndl der Deutsche Bank;Leipzig;86010090;PBNKDEFFXXX;1
Aareal Bank ehem. Filiale Leipzig;Wiesbaden;86010424;AARBDE5W860;0
UniCredit Bank - HypoVereinsbank;Leipzig;86020086;HYVEDEMM495;0
Bank für Sozialwirtschaft;Leipzig;86020500;BFSWDE33LPZ;0
Santander Consumer Bank;Leipzig;86033300;SCFBDE33XXX;0
Commerzbank;Leipzig;86040000;COBADEFFXXX;23
Commerzbank CC;Leipzig;86040060;COBADEFFXXX;23
Commerzbank CC;Leipzig;86040061;COBADEFFXXX;23
ZV Landesbank Baden-Württemberg;Leipzig;86050000;SOLADEST861;0
Sparkasse Muldental;Grimma;86050200;SOLADES1GRM;8
Kreissparkasse Döbeln;Döbeln;86055462;SOLADES1DLN;8
Stadt- und Kreissparkasse Leipzig;Leipzig;86055592;WELADE8LXXX;8
VR-Bank Mittelsachsen;Freiberg;86065468;GENODEF1DL1;31
Raiffeisenbank Grimma;Grimma;86065483;GENODEF1GMR;31
Deutsche Bank;Leipzig;86070000;DEUTDE8LXXX;19
Deutsche Bank;Leipzig;86070024;DEUTDEDBLEG;19
Postbank/DSL Ndl der Deutsche Bank;Leipzig;86070407;DEUTDE8LP37;1
Postbank/DSL Ndl der Deutsche Bank;Leipzig;86070424;DEUTDEDBP37;1
Commerzbank vormals Dresdner Bank;Leipzig;86080000;DRESDEFF860;23
Commerzbank vormals Dresdner Bank Zw 55;Leipzig;86080055;DRESDEFF862;23
Commerzbank vormals Dresdner Bank Gf ZW 57;Leipzig;86080057;DRESDEFF867;23
Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;Leipzig;86080085;DRESDEFFJ31;23
Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2;Leipzig;86080086;DRESDEFFJ32;23
Commerzbank vormals Dresdner Bank ITGK;Leipzig;86089280;DRESDEFFI16;23
